address,level,memo,name,ssq,telephone,type
达州市通川区西外镇朝阳西路660、662号,,25365,达州市通川区格瑞大药房朝阳西路药店,成铁重庆社保部,,药店
彭水县走马乡走马村1组,,31843,桐君阁大药房彭水县万灵药店,彭水县,,药店
彭水县保家镇清平居委10组,,31834,彭水县家家康大药房,彭水县,,药店
彭水县绍庆街道滨江社区银都滨江新城C区10栋1楼2号,,31838,重庆济苍药房有限公司,彭水县,,药店
重庆市彭水县保家镇鹿山居委四组500号,,31841,重庆正典大药房连锁有限责任公司彭水县保家镇直营店,彭水县,78496496,药店
重庆市彭水县走马乡走马村1组,,31842,重庆正典大药房连锁有限责任公司彭水县走马直营店,彭水县,78496496,药店
彭水县高谷镇狮子居委2组中街302号,,32548,万和药房连锁有限公司彭水县高谷镇店,彭水县,,药店
彭水县汉葭街道文庙街58号黔龙阳光国际12号楼1-10,,32550,彭水县博信大药房,彭水县,,药店
彭水县龙溪乡周家村5组,,32557,彭水县龙溪乡惠民平价药房,彭水县,,药店
彭水县保家镇鹿山居委4组267号,,32558,桐君阁大药房彭水县百健药房,彭水县,,药店
彭水县大同镇大厂居委1组,,32559,彭水县万康大药房,彭水县,,药店
彭水县连湖镇乐地居委1组,,32554,彭水县健和药房,彭水县,,药店
彭水县鞍子乡场上,,32561,桐君阁大药房彭水鞍子江渝药店,彭水县,,药店
彭水县汉葭街道文庙社区果园路11号,,31826,彭水县桐君阁易国英大药房,彭水县,,药店
彭水县新田镇新田居委一组,,31827,彭水县永康药房有限公司,彭水县,,药店
彭水县保家镇鹿山居委3组59号,,31831,重庆和平药房彭水医药有限责任公司保家中学店,彭水县,,药店
重庆市渝北区天宫大道97号附14号,,30737,重庆哲泰医药销售有限公司,两江新区,,药店
重庆经济技术开发区北区金童路81号7号楼1-1-6,,30747,重庆市德歌大药房,两江新区,,药店
重庆北部新区湖红璐310号,,31314,重庆健之堂药房有限责任公司,两江新区,,药店
重庆北部新区云竹路17号1幢（附6号、附7号）,,31317,重庆中福大药房有限责任公司,两江新区,,药店
重庆北部新区金山大道203号附38号,,31316,重庆金色大药房,两江新区,,药店
重庆市北部新区翠云街道南山园1号附59号,,31584,重庆两江新区康余堂药堂,两江新区,,药店
重庆市渝北区万年路428号附13号,,31586,重庆两江新区红瑞乐邦万年药店,两江新区,,药店
重庆北部新区龙展路15号,,31320,重庆日日康大药房有限公司,两江新区,,药店
重庆北部新区花朝二号地块翠莲路11号附30、31号门市,,30745,重庆麦克红康冯八妹药房,两江新区,,药店
重庆北部新区龙睛路7号复城国际1单元1-商业11,,31318,重庆两江新区惠尔安药房,两江新区,,药店
渝北区吉乐大道48号附4、5号,,30732,重庆浩仁堂医药有限公司,两江新区,,药店
重庆北部新区湖月路6号,,30738,重庆鸿翔一心堂药业有限公司美利山店,两江新区,,药店
重庆市北部新区栖霞路18号6幢1单元1层夹-3,,30768,重庆医药公信网大药房连锁有限公司两江新区金贸时代药店,两江新区,,药店
重庆北部新区人和龙寿路669号1幢615门面,,30309,重庆辉煌药品有限公司两江新区人和店,两江新区,,药店
重庆渝北区天山大道西段32号3-1,,31912,重庆希尔安康泽星怡药房有限公司,两江新区,,药店
重庆市万盛经济技术开发区建新北路8号、10号,,31351,重庆东渝医药有限公司万盛二十三分店,万盛区,,药店
重庆市万盛区石林镇星台村石坎子社（张安会住宅）,,31175,万盛经开区石林镇江岸大药房张家嘴药店,万盛区,,药店
重庆市万盛区万盛大道25号,,31350,万盛经开区健椿堂大药房,万盛区,,药店
重庆市万盛经开区观景路110号,,31506,重庆东渝医药有限公司万盛二十五分店,万盛区,,药店
重庆市万盛区勤俭路6号1-3号,,31655,重庆市万家燕大药房连锁有限公司万盛经开区勤俭路店,万盛区,,药店
重庆市万盛经开区勤俭路4号1-1号,,31932,重庆市万和药房连锁有限公司万盛区勤俭路店,万盛区,,药店
重庆市万盛区青年镇堡堂村吴家坝（余平住宅）,,32588,重庆市万家康医药有限公司万盛青年三店,万盛区,,药店
重庆市关坝镇康庄49号,,32144,重庆鑫盛医药有限公司万盛四分店,万盛区,,药店
重庆市万盛经开区青年镇青羊路13号,,32783,万盛经开区张记大药房,万盛区,,药店
重庆市万盛区东城大道107号城南一号B区,,32784,万盛经开区德善堂大药房,万盛区,,药店
重庆市万盛经开区青年镇田坝街108号附1号,,31790,重庆鑫盛医药有限公司万盛三分店,万盛区,,药店
重庆市万盛经开区清溪桥57号1-10、1-11,,28772,重庆东渝医药有限公司万盛十八店,万盛区,,药店
万盛经开区西城大道161号,,29739,万盛经开区惠百施连锁药房,万盛区,,药店
重庆市万盛区万东北路89号1-1,,29788,太极大药房万盛经开区顺康药店,万盛区,,药店
重庆市万盛区万东北路43号1-21号,,29790,万盛经济技术开发区济兴堂药房,万盛区,,药店
钟多街道金银山大道南路324号,,30583,酉阳县洪福大药房金银山大道连锁店,酉阳县,,药店
钟多镇城南社区7组（原红十字医院社区门诊部）,,30584,酉阳县洪福大药房永祥连锁店,酉阳县,,药店
重庆市酉阳县钟多镇城南社区3组,,30652,重庆衡美康医药有限公司酉阳县红军广场店,酉阳县,,药店
钟多街道桃花源大道中路135号,,30656,重庆九州通科恒医药有限公司酉阳七十五店,酉阳县,,药店
黑水镇黑水村1组,,30640,重庆衡生医药连锁有限责任公司酉阳县九店,酉阳县,,药店
宜居乡建设田村1组,,30645,重庆酉州医药有限公司酉阳36店,酉阳县,,药店
酉阳县泔溪镇泔溪村6组,,24425,重庆九州通科恒医药有限公司酉阳五十三店,酉阳县,,药店
钟多街道桃花源大道中路101号（汇升广场）,,30657,酉阳县武仁大药房汇升店,酉阳县,,药店
桃花源街道桃花源大道北路5A-1-2-3-4-5（乐呵呵门面）,,30662,重庆九州通科恒医药有限公司酉阳中心店,酉阳县,,药店
麻旺镇新街十字路口,,30678,酉阳县洪福大药房麻旺连锁店,酉阳县,,药店
万木乡月亮村5组,,30648,重庆衡生医药连锁有限责任公司酉阳县十八店,酉阳县,,药店
钟多镇南路,,30582,重庆酉州医药有限公司酉阳七十店,酉阳县,,药店
城南武鞍路18号（城南车站对面,,30653,重庆九州通科恒医药有限公司酉阳一店,酉阳县,,药店
桃花源镇武鞍路222号（石柱溪新月小区外面）,,30654,重庆奇门医药有限公司石柱溪门店,酉阳县,,药店
钟多街道桃花源大道南路241号（前程商都门面）,,30655,酉阳县洪福大药房罗林连锁店,酉阳县,,药店
秀山县中和街道丹凤路2号楼8号,,31100,秀山县三康大药房连锁有限公司丹凤苑店,秀山县,,药店
重庆市秀山县中和街道武陵广场北楼一楼,,31115,重庆都弘大药房连锁有限公司秀山三十五店,秀山县,,药店
秀山县官庄镇官联村,,31123,秀山县永金大药房连锁有限公司官庄店,秀山县,,药店
秀山县里仁镇,,31122,秀山县永金大药房连锁有限公司里仁店,秀山县,,药店
重庆市秀山县官庄镇官联居委会花园董227号,,31124,重庆贴心大药房连锁有限公司官庄分店,秀山县,,药店
秀山县中和街道边贸A区9栋7号,,31121,秀山县永金大药房连锁有限公司丹凤路店,秀山县,,药店
秀山县中和街道渝秀大道,,30468,重庆都弘大药房连锁有限公司秀山五十六店,秀山县,,药店
秀山县洪安镇街上,,21190,秀山县三康大药房连锁有限公司洪安一店,秀山县,,药店
秀山县隘口镇隘口村,,24977,秀山县三康大药房连锁有限公司隘口店,秀山县,,药店
秀山县,,27566,重庆市万和药房连锁有限公司秀山县财富天街店,秀山县,,药店
重庆市秀山县乌杨街道河港村,,28637,秀山县钰霖大药房连锁有限公司河港店,秀山县,,药店
重庆市秀山县中和镇迎凤路,,24989,重庆都弘大药房连锁有限公司秀山十九店,秀山县,,药店
秀山县中和镇涌图永安路,,24814,秀山县永金大药房连锁有限公司乌杨店,秀山县,,药店
秀山县兰桥镇新街,,24820,秀山县钰霖大药房连锁有限公司兰桥红卫店,秀山县,,药店
秀山县中和街道凤翔路（红梅巷口）,,24828,秀山县家家康大药房,秀山县,,药店
重庆市荣昌区广顺街道成渝东路117号、119号,,30908,华森大药房荣昌区广顺街道于正丽药店,荣昌区,,药店
荣昌区双河街道梅石坝村五社,,31455,佳盛药房重庆市荣昌县双河镇梅石坝村陈光顺药店,荣昌区,,药店
重庆市荣昌区荣隆镇兴荣西路39号,,31457,荣昌区荣隆镇聚草阁大药房,荣昌区,,药店
清升镇火烧店街A幢25号,,30036,华森大药房荣昌区清升街道李静药店,荣昌区,,药店
荣昌区仁义镇中心街262号,,30046,佳盛药房荣昌区仁义镇碧海药房,荣昌区,,药店
重庆市荣昌区昌州街道国泰路12号附1号,,31459,重庆市荣昌区公信网大药房华寿堂药房,荣昌区,,药店
荣昌区昌州街道向阳路166号附11、12号,,30042,荣昌区昌州街道庆一堂药店,荣昌区,,药店
重庆市荣昌区昌元街道中科路4、6、8号,,31722,重庆市荣昌区倍康盛茂大药房,荣昌区,,药店
重庆市荣昌区昌州街道向阳路180号,,31723,荣昌区昌州街道康平大药房,荣昌区,,药店
重庆市荣昌区昌州街道国泰路12号附13号,,31724,重庆市荣昌区良心大药房国泰路店,荣昌区,,药店
奉节县鱼复街道诗城西路136号B2区商业负2层1-07,,30725,奉节县寿康药店,奉节县,,药店
奉节县永安街道诗仙西路266号1幢10,,30171,奉节县利康大药房,奉节县,,药店
奉节县鹤峰乡莲花村2组,,30157,奉节县健之源平价大药房,奉节县,,药店
奉节县汾河镇白水村3组,,31161,奉节县康宁堂平价大药房,奉节县,,药店
奉节县永安街道竹枝路671号负一层04号,,30156,重庆美汇罗大药房有限公司,奉节县,,药店
奉节县西部新区魏家社区轩园奉中花园车库1幢1层01号,,30164,奉节县龙春堂医药有限公司,奉节县,,药店
奉节县兴隆镇庙湾村2组,,30160,麦克红康药房奉节县兴隆镇王兴药店,奉节县,,药店
奉节县永安街道竹枝路335号,,30166,奉节县麦克红康邓龙秀药店,奉节县,,药店
奉节县西部新区环彬白帝天下1-19-1-1-13,,30730,中兴大药房奉节县杨兴寿店,奉节县,,药店
奉节县康坪乡小湾村4组41号,,30729,麦克红康药房奉节县李玉碧药店,奉节县,,药店
奉节县新民镇中兴村1社,,31159,奉节县明进大药房,奉节县,,药店
奉节县西部新区胡家社区澳海澜庭A9幢1-09号,,31160,中兴大药房奉节县新城平价药品超市,奉节县,,药店
奉节县竹园镇白云路169号,,31162,福利大药房奉节县孙运清连锁店,奉节县,,药店
奉节县永安街道海成路3号金街II区吊5-189,,31164,奉节县海成路沈跃东平价大药房,奉节县,,药店
重庆市奉节县鱼复街道康宁街2号,,30155,重庆医药集团和平苑方药房有限公司奉节店,奉节县,,药店
重庆市荣昌区昌元街道后西街37号,,31725,华博健康药房荣昌区昌元街道后西街奇力药店,荣昌区,,药店
重庆市荣昌区昌元街道香国大道352号,,31726,重庆市荣昌区香国大药房,荣昌区,,药店
重庆市荣昌区昌元街道西大街15号,,31727,佳盛药房重庆市荣昌县昌元镇顺存药房,荣昌区,,药店
重庆市荣昌区峰高街道阳光路45号,,32675,重庆市荣昌区华森大药房源光药店,荣昌区,,药店
荣昌区广顺街道农贸街40号附2号,,32681,华博健康药房荣昌区广顺街道健源药店,荣昌区,,药店
云阳县盘龙街道长安路84号,,30236,重庆佳倍聚人医药连锁有限公司盘龙二店,云阳县,55111315,药店
人和街道立新社区立新路2号,,30767,重庆润丰金太阳大药房连锁有限公司金太阳大药房一百五十一店,云阳县,,药店
云阳县盘龙街道永昌路1号,,30785,重庆市金存德医药连锁有限公司存德药房十一店,云阳县,,药店
云阳县双江街道大雁路181号2栋商用房三层,,30756,重庆市千峰中药材有限公司直营店,云阳县,,药店
云阳县桑坪镇云奉路429号,,30766,云阳县圆满堂大药房,云阳县,,药店
云阳县盛堡胜元村1组,,30769,江南大药房云阳县江口镇华祥药店,云阳县,,药店
云阳县南溪镇至府路28号,,30770,云阳县九九红大药房,云阳县,,药店
云阳县栖霞镇栖霞路238号,,30224,重庆润丰医药有限公司金太阳大药房五十二店,云阳县,,药店
云阳县水口镇宫观路282号,,30238,重庆市明成医药有限公司明成大药房三十四店,云阳县,,药店
云阳县双土场镇,,30242,重庆腾祥医药有限责任公司腾祥大药房双土中心店,云阳县,,药店
云阳县青龙街道五同路180号,,30247,重庆金存德医药连锁有限公司存德药房三十店,云阳县,55186995,药店
云阳县渠马街道,,30251,重庆腾祥医药有限责任公司小林药店,云阳县,,药店
云阳县青龙街道复兴社区复龙路4号　,,30222,重庆润丰医药有限公司金太阳大药房十五店,云阳县,,药店
云阳县盘龙街道长安街79号,,30241,重庆腾祥医药有限责任公司腾祥大药房盘石中心店,云阳县,,药店
云阳县红狮镇红康路9号,,30244,重庆市华元医药有限公司华元大药房九店,云阳县,,药店
石柱土家族自治县万安街道都督大道29号,,30498,天意阁大药房石柱土家族自治县心诚药店,石柱县,,药店
重庆巿石柱土家族自治县黄水镇莼乡路49号,,31290,石柱土家族自治县同庆唐药房,石柱县,,药店
石柱县石家乡石林街13号,,31295,石柱土家族自治县谭氏医疗器械有限公司一店,石柱县,,药店
石柱县南宾街道五一路5号,,31307,重庆天意阁大药房连锁有限公司八店,石柱县,,药店
石柱土家族自治县三河镇川主村川都组180号,,30500,天意阁大药房石柱土家族自治县艳梅药店,石柱县,,药店
石柱县西沱镇月台南路51号,,30501,欣鑫药房石柱土家族自治县德玉药店,石柱县,,药店
